run,index,valence_1,valence_2,valence_3,valence_4,valence_5,valence_6,valence_7,valence_8,arousal_1,arousal_2,arousal_3,arousal_4,arousal_5,arousal_6,arousal_7,arousal_8
S01E02R03,S01E02R03_clip0151,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0152,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0153,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0154,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0155,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0156,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0157,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0158,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0159,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0160,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0161,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0162,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0163,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0164,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0165,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0166,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0167,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0168,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0169,5.0,3.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0170,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0171,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0172,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0173,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0174,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0175,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R03,S01E02R03_clip0176,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R03,S01E02R03_clip0177,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R03,S01E02R03_clip0178,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0179,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0180,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0181,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0182,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0183,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0184,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0185,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0186,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0187,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0188,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0189,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0190,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0191,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0192,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0193,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0194,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0195,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0196,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0197,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0198,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0199,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0200,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0201,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0202,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0203,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0204,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0205,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0206,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0207,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0208,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0209,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0210,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0211,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0212,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0213,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0214,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0215,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0216,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0217,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0218,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0219,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0220,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0221,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0222,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0223,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0224,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0225,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0226,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0227,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0228,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0229,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0230,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0231,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0232,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0233,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0234,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0235,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0236,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0237,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0238,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0239,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0240,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0241,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0242,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0243,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0244,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0245,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0246,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0247,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0248,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0249,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0250,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0251,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0252,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0253,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0254,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0255,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0256,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0257,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0258,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0259,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0260,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0261,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0262,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0263,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0264,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0265,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0266,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0267,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0268,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0269,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0270,7.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R03,S01E02R03_clip0271,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0272,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0273,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0274,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0275,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0276,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0277,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0278,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0279,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0280,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0281,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0282,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0283,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0284,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0285,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0286,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0287,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0288,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0289,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0290,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0291,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0292,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0293,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0294,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0295,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0296,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0297,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0298,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0299,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0300,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0301,4.0,1.0,,,,,,,1.0,9.0,,,,,,
S01E02R03,S01E02R03_clip0302,4.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R03,S01E02R03_clip0303,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0304,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0305,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0306,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0307,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0308,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0309,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0310,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0311,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0312,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0313,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0314,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0315,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0316,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0317,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0318,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0319,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0320,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0321,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0322,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0323,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0324,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0325,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0326,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0327,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0328,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0329,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0330,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0331,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0332,4.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0333,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0334,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0335,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0336,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0337,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0338,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0339,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0340,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0341,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0342,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0343,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0344,4.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R03,S01E02R03_clip0345,4.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0346,4.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0347,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0348,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0349,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0350,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0351,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0352,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0353,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0354,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R03,S01E02R03_clip0355,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0356,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R03,S01E02R03_clip0357,3.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0358,3.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0359,3.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0360,3.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R03,S01E02R03_clip0361,3.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0000,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0001,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0002,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0003,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0004,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0005,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0006,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0007,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0008,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R04,S01E02R04_clip0009,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0010,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0011,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0012,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0013,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0014,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0015,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0016,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0017,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0018,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0019,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0020,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0021,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0022,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0023,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0024,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0025,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0026,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0027,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0028,5.0,1.0,,,,,,,1.0,2.0,,,,,,
S01E02R04,S01E02R04_clip0029,5.0,1.0,,,,,,,1.0,2.0,,,,,,
S01E02R04,S01E02R04_clip0030,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0031,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0032,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0033,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0034,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0035,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0036,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0037,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0038,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0039,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0040,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0041,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0042,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0043,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0044,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0045,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0046,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0047,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0048,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0049,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0050,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0051,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0052,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0053,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0054,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0055,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0056,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0057,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0058,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0059,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0060,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0061,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0062,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0063,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0064,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0065,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0066,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0067,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0068,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0069,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0070,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R04,S01E02R04_clip0071,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0072,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0073,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0074,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0075,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0076,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0077,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0078,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0079,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0080,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0081,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0082,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0083,5.0,1.0,,,,,,,1.0,1.0,,,,,,
